sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k,ndcg@1,recall@1,precision@1,f1@1,mrr@1,map@1,ndcg@3,recall@3,precision@3,f1@3,mrr@3,map@3,ndcg@5,recall@5,precision@5,f1@5,mrr@5,map@5,ndcg@10,recall@10,precision@10,f1@10,mrr@10,map@10,ndcg@20,recall@20,precision@20,f1@20,mrr@20,map@20
2ed43a7c-b549-4b5d-8453-26fdd3ba0f29,Which Regional of the 2016 NCAA Division I men's basketball tournament was held in the city where the Improv Olympic produced a parody of Fiddler on the Roof in 2001?,recursive_512_64,0,419888,0.0625,0.0900735294117647,0.29704713377474795,0.1,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29704713377474795,1.0,0.1,0.18181818181818182,0.0625,0.0900735294117647
25948c0c-64a4-4c4c-9da4-ee2bc7fd3241,Which corporation acquired the company that developed JavaServer Pages?,recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac7ef3e-bbad-4215-8c2f-f878619665b8,"Which player, who became the fourth from his country to win the BBWAA Rookie of the Year award in 2018, hails from the nation whose delegation to the Treaty of Versailles was led by Saionji Kinmochi?",recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb087b23-c650-4032-ba1f-61757663759a,"In the country where Universal Pictures released the film The Breakfast Club in February 1985, what named area comprising the Northeast and Midwest has seen its manufacturing base shrink significantly?",recursive_512_64,0,419888,0.5,0.3088235294117647,0.5338931479009518,0.1,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.38685280723454163,0.5,0.3333333333333333,0.4,0.5,0.5,0.38685280723454163,0.5,0.2,0.28571428571428575,0.5,0.5,0.38685280723454163,0.5,0.1,0.16666666666666669,0.5,0.5,0.5338931479009518,1.0,0.1,0.18181818181818182,0.5,0.3088235294117647
b53b425e-719d-42cc-be46-fa2d41960390,Who composed the score for the 1960 film that the TV series Bates Motel serves as a contemporary prequel to?,recursive_512_64,0,419888,0.07142857142857142,0.07142857142857142,0.15693994437792994,0.05,0.5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15693994437792994,0.5,0.05,0.09090909090909091,0.07142857142857142,0.07142857142857142
115ff881-e731-4c51-ab9c-346605edbf0c,What position on the US charts did the song quoted over the Walt Disney Pictures logo in the 1998 film The Parent Trap reach when released as a single by Hayley Mills?,recursive_512_64,0,419888,0.07142857142857142,0.07142857142857142,0.15693994437792994,0.05,0.5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15693994437792994,0.5,0.05,0.09090909090909091,0.07142857142857142,0.07142857142857142
fbf096cf-504d-43b3-a0cf-505e3e78b5fc,"According to the text on Japanese secondary education, what is the minimum number of school days per year in the nation that made its One Day International debut at the 2004 ICC Champions Trophy?",recursive_512_64,0,419888,1.0,1.0,0.6131471927654584,0.05,0.5,0.09090909090909091,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6131471927654584,0.5,0.3333333333333333,0.4,1.0,1.0,0.6131471927654584,0.5,0.2,0.28571428571428575,1.0,1.0,0.6131471927654584,0.5,0.1,0.16666666666666669,1.0,1.0,0.6131471927654584,0.5,0.05,0.09090909090909091,1.0,1.0
2fdc2d08-1b3a-4e92-94e0-45bb44a1a90d,"Which journal, published by the same press that released the 1943 ""An atlas of stellar spectra"", featured a 1998 article by Stephen Kotkin about the Russian Revolution?",recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396a65a8-8e00-462a-aaee-b2d414886692,"According to the speaker statistics provided, how many people speak Levantine Arabic in the country where the song ""Love to Love You Baby"" was first released as a single under the title ""Love to Love You""?",recursive_512_64,0,419888,0.5,0.41666666666666663,0.6052602440527057,0.1,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.38685280723454163,0.5,0.3333333333333333,0.4,0.5,0.5,0.38685280723454163,0.5,0.2,0.28571428571428575,0.5,0.5,0.6052602440527057,1.0,0.2,0.33333333333333337,0.5,0.41666666666666663,0.6052602440527057,1.0,0.1,0.18181818181818182,0.5,0.41666666666666663
0554e9ee-e8ed-43dd-90cc-0045fad342ca,"Which two individuals discussed whether the book Fifty Shades of Grey perpetuated violence against women on the television program where The Rembrandts disclosed that the music video for ""I'll Be There for You"" was filmed on the set of SNL?",recursive_512_64,0,419888,1.0,1.0,0.6131471927654584,0.05,0.5,0.09090909090909091,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6131471927654584,0.5,0.3333333333333333,0.4,1.0,1.0,0.6131471927654584,0.5,0.2,0.28571428571428575,1.0,1.0,0.6131471927654584,0.5,0.1,0.16666666666666669,1.0,1.0,0.6131471927654584,0.5,0.05,0.09090909090909091,1.0,1.0
168f2d37-4a21-4696-a146-d7e845f4dd18,"Which film did the actress, whose character in ""Sixteen Candles"" has a crush on the popular yet sensitive high school athlete played by Michael Schoeffling, consider the best film about adolescence she had seen in a long time?",recursive_512_64,0,419888,1.0,0.6428571428571428,0.8175295903539445,0.1,1.0,0.18181818181818182,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6131471927654584,0.5,0.3333333333333333,0.4,1.0,1.0,0.6131471927654584,0.5,0.2,0.28571428571428575,1.0,1.0,0.8175295903539445,1.0,0.2,0.33333333333333337,1.0,0.6428571428571428,0.8175295903539445,1.0,0.1,0.18181818181818182,1.0,0.6428571428571428
181194a0-d0fe-4f39-b341-7571e5764afc,Which Supreme Court Justice wrote a June 1972 memo that was leaked to the publication for which Hank Stuever gave Orange Is the New Black a perfect score?,recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c8b5353a-e450-4d70-89d8-6cc7ee76b84a,"In which TV series did the media organization that co-produced the 2005 film 'Supervolcano' feature the song ""Welcome Home""?",recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a21b8ad-ebdd-4bad-8ea0-36bc402ffacd,"Which Power Rangers S.P.D. episode aired in the country where principal photography for the film Birth of the Dragon began, prior to its broadcast in the United States?",recursive_512_64,0,419888,0.5,0.5,0.38685280723454163,0.05,0.5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.38685280723454163,0.5,0.3333333333333333,0.4,0.5,0.5,0.38685280723454163,0.5,0.2,0.28571428571428575,0.5,0.5,0.38685280723454163,0.5,0.1,0.16666666666666669,0.5,0.5,0.38685280723454163,0.5,0.05,0.09090909090909091,0.5,0.5
5553f204-5421-416d-a69e-f50919c3c2a3,"Which NFL team, credited with popularizing the Thanksgiving hosting tradition, moved to the city that is home to the MLB team that stood at 38–118 after 156 games in the 2003 season?",recursive_512_64,0,419888,1.0,1.0,1.5706417189553201,0.2,2.0,0.36363636363636365,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.3065735963827294,1.5,1.0,1.2,1.0,1.0,1.5706417189553201,2.0,0.8,1.142857142857143,1.0,1.0,1.5706417189553201,2.0,0.4,0.6666666666666667,1.0,1.0,1.5706417189553201,2.0,0.2,0.36363636363636365,1.0,1.0
3c52cf3e-f636-4b7e-a3de-1cbe07df109f,"Which airline was headquartered in the city where the music video for ""What's Love Got to Do with It"" was shot, before moving its headquarters to Texas?",recursive_512_64,0,419888,0.5,0.5833333333333333,0.6934264036172708,0.1,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.6934264036172708,1.0,0.6666666666666666,0.8,0.5,0.5833333333333333,0.6934264036172708,1.0,0.4,0.5714285714285715,0.5,0.5833333333333333,0.6934264036172708,1.0,0.2,0.33333333333333337,0.5,0.5833333333333333,0.6934264036172708,1.0,0.1,0.18181818181818182,0.5,0.5833333333333333
73befc72-a7b9-4f06-ac04-00fe57d579d2,"In the country where the Peppa Pig character Delphine Donkey is from, which mountain received the two highest outhouses via helicopter in 2007?",recursive_512_64,0,419888,1.0,0.9166666666666666,1.264068122572591,0.15,1.5,0.2727272727272727,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,1.264068122572591,1.5,0.6,0.857142857142857,1.0,0.9166666666666666,1.264068122572591,1.5,0.3,0.49999999999999994,1.0,0.9166666666666666,1.264068122572591,1.5,0.15,0.2727272727272727,1.0,0.9166666666666666
8a3bcac1-246e-414b-895b-cf5bcf2d1cd0,Which project was begun in March 2002 by the person who wrote the old monolithic Pacman-G1?,recursive_512_64,0,419888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
