sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k,ndcg@1,recall@1,precision@1,f1@1,mrr@1,map@1,ndcg@3,recall@3,precision@3,f1@3,mrr@3,map@3,ndcg@5,recall@5,precision@5,f1@5,mrr@5,map@5,ndcg@10,recall@10,precision@10,f1@10,mrr@10,map@10,ndcg@20,recall@20,precision@20,f1@20,mrr@20,map@20
4987105805278487511,Bones who is the father of angela's baby?,recursive_512_64,0,419888,1.0,1.0,0.46927872602275644,0.05,0.3333333333333333,0.08695652173913045,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.46927872602275644,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.46927872602275644,0.3333333333333333,0.2,0.25,1.0,1.0,0.46927872602275644,0.3333333333333333,0.1,0.15384615384615383,1.0,1.0,0.46927872602275644,0.3333333333333333,0.05,0.08695652173913045,1.0,1.0
-6593534685836250520,When did health care workers first use chlorine solution to decontaminate hands?,recursive_512_64,0,419888,0.5,0.45,0.6240505200038379,0.1,1.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.38685280723454163,0.5,0.3333333333333333,0.4,0.5,0.5,0.6240505200038379,1.0,0.4,0.5714285714285715,0.5,0.45,0.6240505200038379,1.0,0.2,0.33333333333333337,0.5,0.45,0.6240505200038379,1.0,0.1,0.18181818181818182,0.5,0.45
163584850516751107,Who sings you put the lime in the coconut?,recursive_512_64,0,419888,1.0,1.0,1.8078394317246163,0.25,2.5,0.45454545454545453,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.3065735963827294,1.5,1.0,1.2,1.0,1.0,1.8078394317246163,2.5,1.0,1.4285714285714286,1.0,1.0,1.8078394317246163,2.5,0.5,0.8333333333333334,1.0,1.0,1.8078394317246163,2.5,0.25,0.45454545454545453,1.0,1.0
357726708731665296,Who sings you say it best when you say nothing at all?,recursive_512_64,0,419888,1.0,0.9789514294996751,1.3583105885594338,0.9,1.6363636363636365,1.1612903225806452,1.0,0.09090909090909091,1.0,0.16666666666666669,1.0,1.0,1.0,0.2727272727272727,1.0,0.42857142857142855,1.0,1.0,1.0,0.45454545454545453,1.0,0.625,1.0,1.0,1.0,0.9090909090909091,1.0,0.9523809523809523,1.0,1.0,1.3583105885594338,1.6363636363636365,0.9,1.1612903225806452,1.0,0.9789514294996751
-4822789605010746268,In 1911 congress decided to fix the size of the house at?,recursive_512_64,0,419888,0.5,0.8357182119566022,3.4065264681516108,0.85,8.5,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.6934264036172708,1.0,0.6666666666666666,0.8,0.5,0.5833333333333333,1.1946922389591579,2.0,0.8,1.142857142857143,0.5,0.6791666666666667,2.172723460546695,4.5,0.9,1.4999999999999998,0.5,0.7856701940035273,3.4065264681516108,8.5,0.85,1.5454545454545454,0.5,0.8357182119566022
-4900709700910146568,Who has won the last 10 world series?,recursive_512_64,0,419888,1.0,0.9127301801882935,1.2178163271481555,0.85,1.4166666666666667,1.0625,1.0,0.08333333333333333,1.0,0.15384615384615385,1.0,1.0,1.0,0.25,1.0,0.4,1.0,1.0,1.0,0.4166666666666667,1.0,0.5882352941176471,1.0,1.0,0.9363792118010483,0.75,0.9,0.8181818181818182,1.0,1.0,1.2178163271481555,1.4166666666666667,0.85,1.0625,1.0,0.9127301801882935
-1014810535517666778,When did conflict start in israel and palestine?,recursive_512_64,0,419888,1.0,0.9357930764148517,3.037294213526714,0.9,6.0,1.565217391304348,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3836491390379002,1.6666666666666667,1.0,1.25,1.0,1.0,1.9965437643544497,3.0,0.9,1.3846153846153848,1.0,1.0,3.037294213526714,6.0,0.9,1.565217391304348,1.0,0.9357930764148517
1237920926774398276,When's the next time easter falls on april fools day?,recursive_512_64,0,419888,0.14285714285714285,0.25048465180044127,1.6341928964924683,0.3,6.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487982101190621,2.0,0.2,0.36363636363636365,0.14285714285714285,0.19642857142857142,1.6341928964924683,6.0,0.3,0.5714285714285714,0.14285714285714285,0.25048465180044127
2269457951575222809,What movie was welcome home by radical face in?,recursive_512_64,0,419888,1.0,1.0,0.3903800499921017,0.05,0.25,0.08333333333333334,1.0,0.25,1.0,0.4,1.0,1.0,0.46927872602275644,0.25,0.3333333333333333,0.28571428571428575,1.0,1.0,0.3903800499921017,0.25,0.2,0.22222222222222224,1.0,1.0,0.3903800499921017,0.25,0.1,0.14285714285714288,1.0,1.0,0.3903800499921017,0.25,0.05,0.08333333333333334,1.0,1.0
-6926705067608220856,What led to the end of indus valley civilization?,recursive_512_64,0,419888,1.0,0.6014816229522112,1.0583917779388277,0.5,1.4285714285714286,0.7407407407407407,1.0,0.14285714285714285,1.0,0.25,1.0,1.0,0.7653606369886217,0.2857142857142857,0.6666666666666666,0.4,1.0,1.0,0.6992148198508501,0.42857142857142855,0.6,0.5,1.0,0.9166666666666666,0.6494328041632133,0.5714285714285714,0.4,0.47058823529411764,1.0,0.7986111111111112,1.0583917779388277,1.4285714285714286,0.5,0.7407407407407407,1.0,0.6014816229522112
6113879938573233819,Who has the highest number of likes on instagram?,recursive_512_64,0,419888,0.08333333333333333,0.12905982905982905,0.23014666769334102,0.15,0.5,0.23076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23014666769334102,0.5,0.15,0.23076923076923075,0.08333333333333333,0.12905982905982905
-3857791602197870808,Who becomes chief of police on the closer?,recursive_512_64,0,419888,1.0,0.9166666666666666,0.9709286432396583,0.2,1.0,0.33333333333333337,1.0,0.25,1.0,0.4,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8318724637288826,0.75,0.6,0.6666666666666665,1.0,1.0,0.9709286432396583,1.0,0.4,0.5714285714285715,1.0,0.9166666666666666,0.9709286432396583,1.0,0.2,0.33333333333333337,1.0,0.9166666666666666
-6102374678194889758,List of highest runs in champion trophy 2017?,recursive_512_64,0,419888,0.16666666666666666,0.13333333333333333,0.19802799098224802,0.1,0.4,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208113026994942,0.2,0.1,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.19802799098224802,0.4,0.1,0.16000000000000003,0.16666666666666666,0.13333333333333333
2714015286907845703,Who is clara on when calls the heart?,recursive_512_64,0,419888,0.2,0.2,0.23719771276929622,0.05,0.5,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23719771276929622,0.5,0.2,0.28571428571428575,0.2,0.2,0.23719771276929622,0.5,0.1,0.16666666666666669,0.2,0.2,0.23719771276929622,0.5,0.05,0.09090909090909091,0.2,0.2
