sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k,ndcg@1,recall@1,precision@1,f1@1,mrr@1,map@1,ndcg@3,recall@3,precision@3,f1@3,mrr@3,map@3,ndcg@5,recall@5,precision@5,f1@5,mrr@5,map@5
2ed43a7c-b549-4b5d-8453-26fdd3ba0f29,Which Regional of the 2016 NCAA Division I men's basketball tournament was held in the city where the Improv Olympic produced a parody of Fiddler on the Roof in 2001?,sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25948c0c-64a4-4c4c-9da4-ee2bc7fd3241,Which corporation acquired the company that developed JavaServer Pages?,sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ac7ef3e-bbad-4215-8c2f-f878619665b8,"Which player, who became the fourth from his country to win the BBWAA Rookie of the Year award in 2018, hails from the nation whose delegation to the Treaty of Versailles was led by Saionji Kinmochi?",sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb087b23-c650-4032-ba1f-61757663759a,"In the country where Universal Pictures released the film The Breakfast Club in February 1985, what named area comprising the Northeast and Midwest has seen its manufacturing base shrink significantly?",sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b53b425e-719d-42cc-be46-fa2d41960390,Who composed the score for the 1960 film that the TV series Bates Motel serves as a contemporary prequel to?,sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115ff881-e731-4c51-ab9c-346605edbf0c,What position on the US charts did the song quoted over the Walt Disney Pictures logo in the 1998 film The Parent Trap reach when released as a single by Hayley Mills?,sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fbf096cf-504d-43b3-a0cf-505e3e78b5fc,"According to the text on Japanese secondary education, what is the minimum number of school days per year in the nation that made its One Day International debut at the 2004 ICC Champions Trophy?",sentence_s1,0,6178358,1.0,1.0,0.6131471927654584,0.2,0.5,0.28571428571428575,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6131471927654584,0.5,0.3333333333333333,0.4,1.0,1.0,0.6131471927654584,0.5,0.2,0.28571428571428575,1.0,1.0
2fdc2d08-1b3a-4e92-94e0-45bb44a1a90d,"Which journal, published by the same press that released the 1943 ""An atlas of stellar spectra"", featured a 1998 article by Stephen Kotkin about the Russian Revolution?",sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396a65a8-8e00-462a-aaee-b2d414886692,"According to the speaker statistics provided, how many people speak Levantine Arabic in the country where the song ""Love to Love You Baby"" was first released as a single under the title ""Love to Love You""?",sentence_s1,0,6178358,1.0,1.0,0.6131471927654584,0.2,0.5,0.28571428571428575,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6131471927654584,0.5,0.3333333333333333,0.4,1.0,1.0,0.6131471927654584,0.5,0.2,0.28571428571428575,1.0,1.0
0554e9ee-e8ed-43dd-90cc-0045fad342ca,"Which two individuals discussed whether the book Fifty Shades of Grey perpetuated violence against women on the television program where The Rembrandts disclosed that the music video for ""I'll Be There for You"" was filmed on the set of SNL?",sentence_s1,0,6178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
